"dyad";"role";"obsno";"id";"age";"cond_dyad";"scheduled";"sent";"start";"end";"contact";"PA1";"PA2";"PA3";"NA1";"NA2";"NA3";"location"
27;1;3;53;25;"condB";2018-09-18 11:59:50;2018-09-18 11:59:54;2018-09-18 11:59:58;2018-09-18 12:01:54;1;100;100;1;13;1;20;"A"
27;1;4;53;25;"condB";2018-09-18 13:00:01;2018-09-18 13:00:05;2018-09-18 13:00:13;2018-09-18 13:02:10;0;100;48;1;97;30;28;"D"
27;1;5;53;25;"condB";2018-09-18 14:00:01;2018-09-18 14:00:07;2018-09-18 14:00:11;2018-09-18 14:02:38;1;100;1;100;100;3;43;"B"
27;1;6;53;25;"condB";2018-09-19 09:59:52;2018-09-19 10:00:05;2018-09-19 10:00:17;2018-09-19 10:02:10;0;100;1;100;100;9;51;"E"
27;1;7;53;25;"condB";2018-09-19 10:59:58;2018-09-19 11:00:02;2018-09-19 11:00:22;2018-09-19 11:02:42;1;64;1;100;100;19;60;"C"
27;1;8;53;25;"condB";2018-09-19 11:59:58;2018-09-19 12:00:07;2018-09-19 12:00:31;2018-09-19 12:02:11;0;73;1;100;100;1;63;"E"
27;1;9;53;25;"condB";2018-09-19 12:59:49;2018-09-19 12:59:56;2018-09-19 13:00:15;2018-09-19 13:02:40;0;100;59;100;100;1;68;"A"
27;1;10;53;25;"condB";2018-09-19 14:00:02;2018-09-19 14:00:04;2018-09-19 14:00:50;2018-09-19 14:01:46;0;100;100;1;55;1;74;"D"
27;1;11;53;25;"condB";2018-09-20 09:59:40;2018-09-20 09:59:48;2018-09-20 09:59:58;2018-09-20 10:02:13;0;100;100;1;17;4;70;"D"
27;1;12;53;25;"condB";2018-09-20 10:59:50;2018-09-20 11:00:14;2018-09-20 11:00:34;2018-09-20 11:02:15;0;100;73;1;83;7;73;"A"
27;1;13;53;25;"condB";2018-09-20 11:59:45;2018-09-20 11:59:48;2018-09-20 11:59:51;2018-09-20 12:01:10;0;100;1;100;100;6;76;"A"
27;1;14;53;25;"condB";2018-09-20 12:59:58;2018-09-20 13:00:01;2018-09-20 13:00:08;2018-09-20 13:01:29;1;100;1;100;100;1;80;"E"
27;1;15;53;25;"condB";2018-09-20 14:00:03;2018-09-20 14:00:14;2018-09-20 14:00:32;2018-09-20 14:02:24;0;66;1;100;100;1;80;"A"
27;1;16;53;25;"condB";2018-09-21 10:00:01;2018-09-21 10:00:13;2018-09-21 10:00:19;2018-09-21 10:02:10;0;64;1;100;100;13;79;"E"
27;1;17;53;25;"condB";2018-09-21 11:00:03;2018-09-21 11:00:15;2018-09-21 11:00:25;2018-09-21 11:02:51;0;100;39;100;100;1;76;"E"
27;1;18;53;25;"condB";2018-09-21 12:00:13;2018-09-21 12:00:20;2018-09-21 12:00:37;2018-09-21 12:01:27;0;100;100;1;54;1;80;"B"
27;1;19;53;25;"condB";2018-09-21 12:59:57;2018-09-21 13:00:01;2018-09-21 13:00:07;2018-09-21 13:02:27;0;100;100;1;1;1;81;"A"
27;1;20;53;25;"condB";2018-09-21 13:59:57;2018-09-21 14:00:23;2018-09-21 14:00:42;2018-09-21 14:02:00;0;100;100;1;41;1;80;"E"
27;1;21;53;25;"condB";2018-09-22 10:00:09;2018-09-22 10:00:17;2018-09-22 10:00:35;2018-09-22 10:02:36;1;100;1;77;100;10;89;"A"
27;1;22;53;25;"condB";2018-09-22 10:59:55;2018-09-22 11:00:00;2018-09-22 11:00:08;2018-09-22 11:02:35;0;100;1;100;100;14;86;"C"
27;1;23;53;25;"condB";2018-09-22 12:00:01;2018-09-22 12:00:07;2018-09-22 12:00:22;2018-09-22 12:03:31;0;62;1;100;100;5;93;"B"
27;1;24;53;25;"condB";2018-09-22 12:59:55;2018-09-22 13:00:02;2018-09-22 13:00:16;2018-09-22 13:03:32;0;52;1;100;100;25;91;"C"
27;1;25;53;25;"condB";2018-09-22 13:59:52;2018-09-22 14:00:00;2018-09-22 14:00:04;2018-09-22 14:00:51;0;93;14;100;100;33;91;"B"
27;1;26;53;25;"condB";2018-09-23 09:59:59;2018-09-23 10:00:08;2018-09-23 10:00:17;2018-09-23 10:01:59;1;100;100;1;81;7;92;"A"
27;1;27;53;25;"condB";2018-09-23 11:00:08;2018-09-23 11:00:13;2018-09-23 11:00:29;2018-09-23 11:02:24;0;100;100;1;1;42;93;"B"
27;1;28;53;25;"condB";2018-09-23 11:59:51;2018-09-23 11:59:55;2018-09-23 12:00:12;2018-09-23 12:03:11;0;100;100;1;22;7;92;"A"
27;1;29;53;25;"condB";2018-09-23 12:59:46;2018-09-23 12:59:53;2018-09-23 13:00:05;2018-09-23 13:02:18;0;100;1;26;100;29;85;"D"
27;1;30;53;25;"condB";2018-09-23 14:00:02;2018-09-23 14:00:20;2018-09-23 14:00:22;2018-09-23 14:02:43;1;100;1;100;100;10;89;"E"
27;1;31;53;25;"condB";2018-09-24 09:59:48;2018-09-24 09:59:55;2018-09-24 10:00:06;2018-09-24 10:02:10;0;79;1;100;100;22;92;"B"
27;1;32;53;25;"condB";2018-09-24 11:00:07;2018-09-24 11:00:43;2018-09-24 11:00:48;2018-09-24 11:01:59;1;56;1;100;100;1;89;"B"
27;1;33;53;25;"condB";2018-09-24 11:59:52;2018-09-24 11:59:59;2018-09-24 12:00:31;2018-09-24 12:01:43;0;92;1;100;100;64;88;"E"
27;1;34;53;25;"condB";2018-09-24 13:00:20;2018-09-24 13:00:29;2018-09-24 13:00:39;2018-09-24 13:01:37;0;100;100;1;100;9;89;"B"
27;1;35;53;25;"condB";2018-09-24 13:59:55;2018-09-24 14:00:06;2018-09-24 14:00:16;2018-09-24 14:01:28;0;100;100;1;17;1;88;"A"
27;1;36;53;25;"condB";2018-09-25 10:00:06;2018-09-25 10:00:14;2018-09-25 10:00:29;2018-09-25 10:02:21;0;100;100;1;22;5;87;"A"
27;1;37;53;25;"condB";2018-09-25 10:59:56;2018-09-25 11:00:17;2018-09-25 11:00:30;2018-09-25 11:02:23;0;100;17;1;100;1;91;"D"
27;1;38;53;25;"condB";2018-09-25 11:59:49;2018-09-25 11:59:51;2018-09-25 12:00:08;2018-09-25 12:02:06;0;100;1;100;100;1;89;"D"
27;1;39;53;25;"condB";2018-09-25 12:59:43;2018-09-25 12:59:58;2018-09-25 13:00:14;2018-09-25 13:02:14;0;89;1;100;100;12;89;"D"
27;1;40;53;25;"condB";2018-09-25 13:59:59;2018-09-25 14:00:09;2018-09-25 14:00:18;2018-09-25 14:02:25;0;57;1;100;100;1;88;"B"
27;1;41;53;25;"condB";2018-09-26 09:59:51;2018-09-26 10:00:23;2018-09-26 10:00:44;2018-09-26 10:03:39;1;79;1;100;100;1;87;"B"
27;1;42;53;25;"condB";2018-09-26 10:59:55;2018-09-26 11:00:18;2018-09-26 11:00:22;2018-09-26 11:01:36;1;100;100;43;100;1;89;"B"
27;1;43;53;25;"condB";2018-09-26 11:59:47;2018-09-26 12:00:12;2018-09-26 12:00:25;2018-09-26 12:01:32;0;100;100;1;14;6;83;"C"
27;1;44;53;25;"condB";2018-09-26 13:00:19;2018-09-26 13:00:25;2018-09-26 13:00:33;2018-09-26 13:01:40;0;100;100;1;1;1;85;"D"
27;1;45;53;25;"condB";2018-09-26 14:00:05;2018-09-26 14:00:11;2018-09-26 14:00:32;2018-09-26 14:01:45;1;100;55;1;97;9;84;"A"
27;1;46;53;25;"condB";2018-09-27 09:59:58;2018-09-27 10:00:12;2018-09-27 10:00:24;2018-09-27 10:01:41;0;100;1;100;100;15;89;"D"
27;1;47;53;25;"condB";2018-09-27 11:00:13;2018-09-27 11:00:17;2018-09-27 11:00:20;2018-09-27 11:02:38;0;97;1;100;100;1;85;"D"
27;1;48;53;25;"condB";2018-09-27 12:00:13;2018-09-27 12:00:23;2018-09-27 12:00:29;2018-09-27 12:01:51;0;54;1;100;100;1;90;"A"
27;1;49;53;25;"condB";2018-09-27 12:59:47;2018-09-27 12:59:50;2018-09-27 13:00:01;2018-09-27 13:01:42;0;67;1;100;100;10;88;"C"
27;1;50;53;25;"condB";2018-09-27 14:00:03;2018-09-27 14:00:06;2018-09-27 14:00:11;2018-09-27 14:02:43;0;100;82;88;100;7;90;"D"
27;1;51;53;25;"condB";2018-09-28 10:00:21;2018-09-28 10:00:24;2018-09-28 10:00:32;2018-09-28 10:01:26;0;100;100;1;19;1;92;"C"
27;1;52;53;25;"condB";2018-09-28 11:00:09;2018-09-28 11:00:25;2018-09-28 11:00:30;2018-09-28 11:01:48;0;100;100;1;1;33;98;"D"
27;1;53;53;25;"condB";2018-09-28 11:59:55;2018-09-28 11:59:58;2018-09-28 12:00:21;2018-09-28 12:02:01;0;100;93;1;68;20;100;"B"
27;1;54;53;25;"condB";2018-09-28 12:59:55;2018-09-28 12:59:55;2018-09-28 13:00:09;2018-09-28 13:01:43;0;100;1;100;100;28;93;"A"
27;1;55;53;25;"condB";2018-09-28 14:00:15;2018-09-28 14:00:18;2018-09-28 14:00:40;2018-09-28 14:03:18;0;100;1;100;100;11;95;"B"
27;1;56;53;25;"condB";2018-09-29 09:59:56;2018-09-29 10:00:05;2018-09-29 10:00:19;2018-09-29 10:02:03;0;49;1;100;100;29;91;"D"
27;1;57;53;25;"condB";2018-09-29 10:59:52;2018-09-29 10:59:55;2018-09-29 11:00:03;2018-09-29 11:02:27;0;42;1;100;100;1;94;"B"
27;1;58;53;25;"condB";2018-09-29 12:00:29;2018-09-29 12:00:34;2018-09-29 12:00:50;2018-09-29 12:03:18;0;93;40;100;100;6;97;"E"
27;1;59;53;25;"condB";2018-09-29 12:59:56;2018-09-29 13:00:02;2018-09-29 13:00:20;2018-09-29 13:02:12;0;100;100;1;37;1;90;"E"
27;1;60;53;25;"condB";2018-09-29 14:00:05;2018-09-29 14:00:24;2018-09-29 14:00:27;2018-09-29 14:02:03;0;100;100;1;1;1;86;"A"
27;1;61;53;25;"condB";2018-09-30 10:00:16;2018-09-30 10:00:38;2018-09-30 10:00:56;2018-09-30 10:02:32;0;100;100;1;1;8;87;"C"
27;1;62;53;25;"condB";2018-09-30 11:00:16;2018-09-30 11:00:26;2018-09-30 11:00:32;2018-09-30 11:03:20;0;100;1;34;100;16;84;"D"
27;1;63;53;25;"condB";2018-09-30 12:00:02;2018-09-30 12:00:05;2018-09-30 12:00:32;2018-09-30 12:01:33;0;100;1;100;100;1;84;"B"
27;1;64;53;25;"condB";2018-09-30 12:59:55;2018-09-30 13:00:08;2018-09-30 13:00:25;2018-09-30 13:01:09;0;47;1;100;100;1;82;"A"
27;1;65;53;25;"condB";2018-09-30 14:00:07;2018-09-30 14:00:09;2018-09-30 14:00:16;2018-09-30 14:02:54;0;23;1;100;100;1;81;"B"
27;1;66;53;25;"condB";2018-10-01 09:59:51;2018-10-01 10:00:06;2018-10-01 10:00:19;2018-10-01 10:02:16;1;69;1;100;100;9;86;"B"
27;1;67;53;25;"condB";2018-10-01 11:00:07;2018-10-01 11:00:18;2018-10-01 11:00:39;2018-10-01 11:02:37;0;100;100;1;81;1;88;"E"
27;1;68;53;25;"condB";2018-10-01 11:59:41;2018-10-01 11:59:45;2018-10-01 12:00:04;2018-10-01 12:01:52;0;100;100;1;1;5;88;"B"
27;1;69;53;25;"condB";2018-10-01 13:00:05;2018-10-01 13:00:14;2018-10-01 13:00:23;2018-10-01 13:02:19;0;100;100;1;1;9;85;"D"
27;1;70;53;25;"condB";2018-10-01 13:59:40;2018-10-01 14:00:01;2018-10-01 14:00:28;2018-10-01 14:01:40;0;100;7;1;100;1;79;"E"
27;2;1;54;36;"condB";2018-09-18 10:00:04;2018-09-18 10:00:12;2018-09-18 10:00:24;2018-09-18 10:03:10;0;1;1;1;100;21;1;"B"
27;2;2;54;36;"condB";2018-09-18 10:59:58;2018-09-18 11:00:02;2018-09-18 11:00:13;2018-09-18 11:02:45;0;1;1;1;100;13;12;"B"
27;2;3;54;36;"condB";2018-09-18 11:59:50;2018-09-18 12:00:00;2018-09-18 12:00:18;2018-09-18 12:03:51;0;1;39;5;100;1;22;"A"
27;2;4;54;36;"condB";2018-09-18 12:59:49;2018-09-18 13:00:07;2018-09-18 13:00:42;2018-09-18 13:02:17;0;100;100;100;70;23;32;"C"
27;2;5;54;36;"condB";2018-09-18 13:59:46;2018-09-18 13:59:48;2018-09-18 14:00:04;2018-09-18 14:02:13;0;100;100;100;1;83;39;"B"
27;2;6;54;36;"condB";2018-09-19 09:59:58;2018-09-19 10:00:02;2018-09-19 10:00:08;2018-09-19 10:02:16;0;100;88;100;1;24;39;"B"
27;2;7;54;36;"condB";2018-09-19 11:00:14;2018-09-19 11:00:27;2018-09-19 11:00:46;2018-09-19 11:02:07;0;5;8;100;1;1;37;"D"
27;2;8;54;36;"condB";2018-09-19 11:59:50;2018-09-19 12:00:23;2018-09-19 12:00:50;2018-09-19 12:00:54;0;1;1;1;1;1;41;"A"
27;2;9;54;36;"condB";2018-09-19 12:59:50;2018-09-19 12:59:54;2018-09-19 13:00:01;2018-09-19 13:02:18;0;1;1;1;75;1;48;"B"
27;2;10;54;36;"condB";2018-09-19 14:00:03;2018-09-19 14:00:09;2018-09-19 14:00:42;2018-09-19 14:02:18;0;1;1;1;100;9;47;"A"
27;2;11;54;36;"condB";2018-09-20 10:00:11;2018-09-20 10:00:24;2018-09-20 10:00:44;2018-09-20 10:01:42;0;1;25;1;100;9;50;"B"
27;2;12;54;36;"condB";2018-09-20 11:00:00;2018-09-20 11:00:03;2018-09-20 11:00:21;2018-09-20 11:02:11;0;82;100;100;92;13;55;"A"
27;2;13;54;36;"condB";2018-09-20 11:59:49;2018-09-20 12:00:06;2018-09-20 12:00:24;2018-09-20 12:02:52;1;100;100;100;13;9;59;"C"
27;2;14;54;36;"condB";2018-09-20 13:00:01;2018-09-20 13:00:15;2018-09-20 13:00:37;2018-09-20 13:02:41;0;100;100;100;1;1;63;"E"
27;2;15;54;36;"condB";2018-09-20 14:00:04;2018-09-20 14:00:08;2018-09-20 14:00:40;2018-09-20 14:02:40;0;45;23;100;1;1;69;"B"
27;2;16;54;36;"condB";2018-09-21 09:59:57;2018-09-21 10:00:14;2018-09-21 10:00:41;2018-09-21 10:02:33;0;1;1;1;1;7;73;"A"
27;2;17;54;36;"condB";2018-09-21 10:59:59;2018-09-21 11:00:02;2018-09-21 11:00:33;2018-09-21 11:01:53;1;1;1;1;51;1;75;"C"
27;2;18;54;36;"condB";2018-09-21 11:59:56;2018-09-21 12:00:24;2018-09-21 12:00:45;2018-09-21 12:01:53;0;1;1;1;100;6;80;"B"
27;2;19;54;36;"condB";2018-09-21 12:59:57;2018-09-21 13:00:29;2018-09-21 13:00:59;2018-09-21 13:02:26;0;1;4;1;100;5;84;"E"
27;2;20;54;36;"condB";2018-09-21 14:00:04;2018-09-21 14:00:07;2018-09-21 14:00:22;2018-09-21 14:01:52;0;60;95;100;96;9;83;"C"
27;2;21;54;36;"condB";2018-09-22 10:00:05;2018-09-22 10:00:18;2018-09-22 10:00:31;2018-09-22 10:01:30;0;100;100;100;18;36;79;"B"
27;2;22;54;36;"condB";2018-09-22 10:59:55;2018-09-22 11:00:01;2018-09-22 11:00:15;2018-09-22 11:01:04;0;100;100;100;1;13;78;"C"
27;2;23;54;36;"condB";2018-09-22 12:00:14;2018-09-22 12:00:38;2018-09-22 12:00:42;2018-09-22 12:01:03;0;98;44;100;1;13;74;"E"
27;2;24;54;36;"condB";2018-09-22 12:59:58;2018-09-22 13:00:04;2018-09-22 13:00:19;2018-09-22 13:02:15;0;1;1;20;1;10;78;"C"
27;2;25;54;36;"condB";2018-09-22 14:00:02;2018-09-22 14:00:07;2018-09-22 14:00:15;2018-09-22 14:01:06;1;1;1;1;39;9;81;"B"
27;2;26;54;36;"condB";2018-09-23 10:00:00;2018-09-23 10:00:11;2018-09-23 10:00:16;2018-09-23 10:02:00;0;1;1;1;100;1;76;"A"
27;2;27;54;36;"condB";2018-09-23 11:00:07;2018-09-23 11:00:15;2018-09-23 11:00:23;2018-09-23 11:01:16;0;1;1;1;100;14;76;"D"
27;2;28;54;36;"condB";2018-09-23 11:59:50;2018-09-23 11:59:56;2018-09-23 12:00:07;2018-09-23 12:02:55;0;9;77;100;100;4;82;"E"
27;2;29;54;36;"condB";2018-09-23 13:00:15;2018-09-23 13:00:24;2018-09-23 13:00:44;2018-09-23 13:02:18;0;100;100;100;42;15;78;"E"
27;2;30;54;36;"condB";2018-09-23 13:59:54;2018-09-23 14:00:01;2018-09-23 14:00:14;2018-09-23 14:01:37;1;100;100;100;1;9;83;"E"
27;2;31;54;36;"condB";2018-09-24 09:59:45;2018-09-24 09:59:52;2018-09-24 09:59:54;2018-09-24 10:02:19;0;100;64;100;1;1;75;"C"
27;2;32;54;36;"condB";2018-09-24 10:59:57;2018-09-24 10:59:59;2018-09-24 11:00:06;2018-09-24 11:01:01;0;1;1;69;1;7;67;"B"
27;2;33;54;36;"condB";2018-09-24 12:00:02;2018-09-24 12:00:15;2018-09-24 12:00:21;2018-09-24 12:01:49;0;1;1;1;25;6;64;"B"
27;2;34;54;36;"condB";2018-09-24 12:59:54;2018-09-24 13:00:05;2018-09-24 13:00:34;2018-09-24 13:02:55;0;1;1;1;100;24;64;"A"
27;2;35;54;36;"condB";2018-09-24 13:59:56;2018-09-24 13:59:59;2018-09-24 14:00:17;2018-09-24 14:01:18;0;1;1;1;100;59;72;"D"
27;2;36;54;36;"condB";2018-09-25 10:00:03;2018-09-25 10:00:14;2018-09-25 10:00:38;2018-09-25 10:02:07;0;1;66;68;100;1;70;"D"
27;2;37;54;36;"condB";2018-09-25 11:00:02;2018-09-25 11:00:27;2018-09-25 11:00:35;2018-09-25 11:02:10;0;100;100;100;59;7;68;"B"
27;2;38;54;36;"condB";2018-09-25 12:00:01;2018-09-25 12:00:06;2018-09-25 12:00:22;2018-09-25 12:02:31;0;100;100;100;1;1;64;"C"
27;2;39;54;36;"condB";2018-09-25 12:59:52;2018-09-25 13:00:05;2018-09-25 13:00:15;2018-09-25 13:02:08;0;100;76;100;1;2;70;"B"
27;2;40;54;36;"condB";2018-09-25 13:59:45;2018-09-25 13:59:55;2018-09-25 14:00:20;2018-09-25 14:01:37;0;1;1;100;1;28;73;"A"
27;2;41;54;36;"condB";2018-09-26 09:59:44;2018-09-26 09:59:45;2018-09-26 09:59:56;2018-09-26 10:01:45;0;1;1;1;11;13;78;"E"
27;2;42;54;36;"condB";2018-09-26 10:59:51;2018-09-26 11:00:00;2018-09-26 11:00:09;2018-09-26 11:02:38;0;1;1;1;92;1;73;"A"
27;2;43;54;36;"condB";2018-09-26 11:59:45;2018-09-26 12:00:19;2018-09-26 12:00:24;2018-09-26 12:01:30;0;1;1;1;100;6;71;"B"
27;2;44;54;36;"condB";2018-09-26 12:59:57;2018-09-26 13:00:07;2018-09-26 13:00:32;2018-09-26 13:01:36;0;1;43;2;100;20;82;"E"
27;2;45;54;36;"condB";2018-09-26 13:59:58;2018-09-26 14:00:05;2018-09-26 14:00:17;2018-09-26 14:02:48;0;100;100;100;74;5;87;"B"
27;2;46;54;36;"condB";2018-09-27 10:00:02;2018-09-27 10:00:05;2018-09-27 10:00:09;2018-09-27 10:01:07;0;100;100;100;1;1;90;"C"
27;2;47;54;36;"condB";2018-09-27 10:59:45;2018-09-27 11:00:02;2018-09-27 11:00:27;2018-09-27 11:01:34;0;100;97;100;1;1;88;"A"
27;2;48;54;36;"condB";2018-09-27 12:00:04;2018-09-27 12:00:47;2018-09-27 12:00:57;2018-09-27 12:02:05;0;1;1;100;1;18;87;"E"
27;2;49;54;36;"condB";2018-09-27 13:00:04;2018-09-27 13:00:15;2018-09-27 13:00:25;2018-09-27 13:01:46;0;1;1;1;1;42;86;"E"
27;2;50;54;36;"condB";2018-09-27 14:00:01;2018-09-27 14:00:20;2018-09-27 14:00:40;2018-09-27 14:02:32;0;1;1;1;73;9;86;"D"
27;2;51;54;36;"condB";2018-09-28 09:59:39;2018-09-28 09:59:48;2018-09-28 09:59:54;2018-09-28 10:00:00;0;1;1;1;100;1;89;"A"
27;2;52;54;36;"condB";2018-09-28 11:00:02;2018-09-28 11:00:19;2018-09-28 11:00:35;2018-09-28 11:00:40;0;1;27;1;100;1;88;"C"
27;2;53;54;36;"condB";2018-09-28 11:59:49;2018-09-28 12:00:00;2018-09-28 12:00:08;2018-09-28 12:02:07;0;100;100;100;96;6;97;"B"
27;2;54;54;36;"condB";2018-09-28 13:00:01;2018-09-28 13:00:18;2018-09-28 13:00:30;2018-09-28 13:02:43;0;100;100;100;13;1;98;"B"
27;2;55;54;36;"condB";2018-09-28 14:00:04;2018-09-28 14:00:09;2018-09-28 14:00:25;2018-09-28 14:01:37;0;100;100;100;1;1;86;"D"
27;2;56;54;36;"condB";2018-09-29 10:00:01;2018-09-29 10:00:22;2018-09-29 10:00:38;2018-09-29 10:02:24;1;64;28;100;1;11;92;"A"
27;2;57;54;36;"condB";2018-09-29 10:59:48;2018-09-29 10:59:50;2018-09-29 10:59:58;2018-09-29 11:02:13;0;1;1;1;1;10;91;"C"
27;2;58;54;36;"condB";2018-09-29 11:59:56;2018-09-29 12:00:06;2018-09-29 12:00:26;2018-09-29 12:02:29;0;1;1;1;55;1;92;"C"
27;2;59;54;36;"condB";2018-09-29 12:59:55;2018-09-29 13:00:02;2018-09-29 13:00:11;2018-09-29 13:01:47;0;1;1;1;100;5;88;"C"
27;2;60;54;36;"condB";2018-09-29 14:00:04;2018-09-29 14:00:14;2018-09-29 14:00:23;2018-09-29 14:02:33;0;1;1;1;100;6;88;"D"
27;2;61;54;36;"condB";2018-09-30 10:00:10;2018-09-30 10:00:15;2018-09-30 10:00:38;2018-09-30 10:02:26;0;56;100;100;100;10;89;"C"
27;2;62;54;36;"condB";2018-09-30 11:00:01;2018-09-30 11:00:07;2018-09-30 11:00:37;2018-09-30 11:02:02;0;100;100;100;31;12;92;"B"
27;2;63;54;36;"condB";2018-09-30 11:59:55;2018-09-30 12:00:46;2018-09-30 12:01:04;2018-09-30 12:02:30;0;100;100;100;1;1;91;"A"
27;2;64;54;36;"condB";2018-09-30 12:59:53;2018-09-30 13:00:11;2018-09-30 13:00:17;2018-09-30 13:02:10;0;100;63;100;1;1;90;"A"
27;2;65;54;36;"condB";2018-09-30 13:59:41;2018-09-30 13:59:52;2018-09-30 14:00:11;2018-09-30 14:02:53;0;1;1;43;1;1;92;"C"
27;2;66;54;36;"condB";2018-10-01 10:00:04;2018-10-01 10:00:25;2018-10-01 10:00:42;2018-10-01 10:02:32;0;1;1;1;37;8;98;"C"
27;2;67;54;36;"condB";2018-10-01 11:00:06;2018-10-01 11:00:33;2018-10-01 11:00:45;2018-10-01 11:02:58;0;1;1;1;100;8;97;"A"
27;2;68;54;36;"condB";2018-10-01 12:00:07;2018-10-01 12:00:16;2018-10-01 12:00:46;2018-10-01 12:02:17;0;1;1;1;100;16;94;"B"
27;2;69;54;36;"condB";2018-10-01 13:00:02;2018-10-01 13:00:07;2018-10-01 13:00:20;2018-10-01 13:01:59;0;1;81;73;100;10;95;"C"
27;2;70;54;36;"condB";2018-10-01 13:59:47;2018-10-01 14:00:08;2018-10-01 14:00:26;2018-10-01 14:00:51;0;100;100;100;57;10;100;"D"
28;1;1;55;48;"condA";2018-10-27 10:00:17;2018-10-27 10:00:20;2018-10-27 10:00:25;2018-10-27 10:03:31;0;23;4;18;1;2;1;"C"
28;1;2;55;48;"condA";2018-10-27 11:00:06;2018-10-27 11:00:08;2018-10-27 11:00:22;2018-10-27 11:03:31;0;24;1;19;1;11;13;"A"
28;1;3;55;48;"condA";2018-10-27 12:00:01;2018-10-27 12:00:20;2018-10-27 12:00:44;2018-10-27 12:02:57;1;27;1;18;1;17;24;"C"
28;1;4;55;48;"condA";2018-10-27 12:59:54;2018-10-27 13:00:07;2018-10-27 13:00:14;2018-10-27 13:02:36;0;25;1;23;1;12;35;"A"
28;1;5;55;48;"condA";2018-10-27 13:59:41;2018-10-27 13:59:45;2018-10-27 14:00:07;2018-10-27 14:02:06;1;21;1;25;1;13;42;"C"
28;1;6;55;48;"condA";2018-10-28 09:00:00;2018-10-28 09:00:21;2018-10-28 09:00:32;2018-10-28 09:01:39;0;16;1;13;1;8;49;"E"
28;1;7;55;48;"condA";2018-10-28 09:59:57;2018-10-28 10:00:05;2018-10-28 10:00:19;2018-10-28 10:02:07;1;19;1;15;1;10;48;"A"
28;1;8;55;48;"condA";2018-10-28 11:00:09;2018-10-28 11:00:14;2018-10-28 11:00:19;2018-10-28 11:01:32;0;25;1;16;1;1;55;"E"
28;1;9;55;48;"condA";2018-10-28 11:59:47;2018-10-28 11:59:59;2018-10-28 12:00:11;2018-10-28 12:02:25;0;16;1;21;1;1;66;"C"
28;1;10;55;48;"condA";2018-10-28 12:59:52;2018-10-28 12:59:56;2018-10-28 13:00:17;2018-10-28 13:01:57;0;14;1;16;1;11;69;"D"
28;1;11;55;48;"condA";2018-10-29 10:00:10;2018-10-29 10:00:18;2018-10-29 10:00:28;2018-10-29 10:02:06;0;22;1;10;1;1;68;"C"
28;1;12;55;48;"condA";2018-10-29 10:59:52;2018-10-29 10:59:58;2018-10-29 11:00:11;2018-10-29 11:04:06;0;26;1;18;1;1;64;"D"
28;1;13;55;48;"condA";2018-10-29 12:00:04;2018-10-29 12:00:07;2018-10-29 12:00:14;2018-10-29 12:03:12;0;24;1;20;1;39;65;"E"
28;1;14;55;48;"condA";2018-10-29 13:00:06;2018-10-29 13:00:19;2018-10-29 13:00:26;2018-10-29 13:00:56;1;22;2;15;1;5;76;"A"
28;1;15;55;48;"condA";2018-10-29 14:00:06;2018-10-29 14:00:10;2018-10-29 14:00:15;2018-10-29 14:02:10;1;25;5;21;1;1;85;"C"
28;1;16;55;48;"condA";2018-10-30 09:59:59;2018-10-30 10:00:02;2018-10-30 10:00:18;2018-10-30 10:02:21;0;28;8;19;1;34;76;"E"
28;1;17;55;48;"condA";2018-10-30 10:59:48;2018-10-30 11:00:09;2018-10-30 11:00:18;2018-10-30 11:03:22;0;25;8;24;1;12;71;"D"
28;1;18;55;48;"condA";2018-10-30 11:59:53;2018-10-30 12:00:00;2018-10-30 12:00:19;2018-10-30 12:01:33;0;31;1;23;1;7;66;"C"
28;1;19;55;48;"condA";2018-10-30 12:59:53;2018-10-30 13:00:14;2018-10-30 13:00:32;2018-10-30 13:01:18;0;32;1;30;1;8;69;"D"
28;1;20;55;48;"condA";2018-10-30 13:59:48;2018-10-30 13:59:49;2018-10-30 14:00:02;2018-10-30 14:01:19;0;27;1;30;1;1;74;"B"
28;1;21;55;48;"condA";2018-10-31 10:00:04;2018-10-31 10:00:23;2018-10-31 10:00:39;2018-10-31 10:01:35;0;23;1;28;1;8;76;"C"
28;1;22;55;48;"condA";2018-10-31 10:59:46;2018-10-31 10:59:49;2018-10-31 10:59:52;2018-10-31 11:01:33;0;21;1;25;1;1;79;"D"
28;1;23;55;48;"condA";2018-10-31 12:00:11;2018-10-31 12:00:12;2018-10-31 12:00:24;2018-10-31 12:02:42;0;21;1;24;1;1;68;"D"
28;1;24;55;48;"condA";2018-10-31 12:59:52;2018-10-31 12:59:55;2018-10-31 13:00:26;2018-10-31 13:02:19;0;20;1;24;1;1;74;"C"
28;1;25;55;48;"condA";2018-10-31 13:59:53;2018-10-31 14:00:22;2018-10-31 14:00:33;2018-10-31 14:02:42;0;17;1;18;1;1;71;"A"
28;1;26;55;48;"condA";2018-11-01 10:00:09;2018-11-01 10:00:16;2018-11-01 10:00:39;2018-11-01 10:02:54;0;13;1;14;1;1;78;"A"
28;1;27;55;48;"condA";2018-11-01 11:00:10;2018-11-01 11:00:23;2018-11-01 11:00:33;2018-11-01 11:01:37;0;16;1;14;1;1;82;"B"
