"dyad";"id";"obsno";"sent";"start";"end";"PA1_time";"PA2_time";"PA3_time";"NA1_time";"NA2_time";"NA3_time";"contact_time";"location_time"
22;43;64;2018-09-17 13:00:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;43;65;2018-09-17 13:59:58;2018-09-17 14:00:21;2018-09-17 14:01:39;2018-09-17 14:00:28;2018-09-17 14:00:48;2018-09-17 14:00:51;2018-09-17 14:01:01;2018-09-17 14:01:10;2018-09-17 14:01:23;2018-09-17 14:01:42;2018-09-17 14:01:39
22;43;66;2018-09-18 09:59:55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;43;67;2018-09-18 11:00:15;2018-09-18 11:00:22;2018-09-18 11:02:30;2018-09-18 11:00:31;2018-09-18 11:01:00;2018-09-18 11:01:16;2018-09-18 11:01:31;2018-09-18 11:01:59;2018-09-18 11:02:14;2018-09-18 11:02:34;2018-09-18 11:02:30
22;43;68;2018-09-18 11:59:48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;43;69;2018-09-18 13:00:13;2018-09-18 13:00:27;2018-09-18 13:01:18;2018-09-18 13:00:30;2018-09-18 13:00:47;2018-09-18 13:00:54;2018-09-18 13:00:59;2018-09-18 13:01:00;2018-09-18 13:01:08;2018-09-18 13:01:22;2018-09-18 13:01:18
22;43;70;2018-09-18 14:00:07;2018-09-18 14:00:34;2018-09-18 14:01:56;2018-09-18 14:00:47;2018-09-18 14:00:52;2018-09-18 14:01:09;2018-09-18 14:01:20;2018-09-18 14:01:28;2018-09-18 14:01:34;2018-09-18 14:01:56;2018-09-18 14:01:56
22;44;1;2018-09-05 10:00:04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;2;2018-09-05 10:59:47;2018-09-05 11:00:01;2018-09-05 11:01:27;2018-09-05 11:00:10;2018-09-05 11:00:22;2018-09-05 11:00:37;2018-09-05 11:00:52;2018-09-05 11:01:02;2018-09-05 11:01:08;2018-09-05 11:01:23;2018-09-05 11:01:27
22;44;3;2018-09-05 12:00:13;2018-09-05 12:00:19;2018-09-05 12:03:16;2018-09-05 12:00:44;2018-09-05 12:01:10;2018-09-05 12:01:35;2018-09-05 12:02:04;2018-09-05 12:02:31;2018-09-05 12:02:53;2018-09-05 12:03:28;2018-09-05 12:03:16
22;44;4;2018-09-05 13:00:16;2018-09-05 13:00:49;2018-09-05 13:03:55;2018-09-05 13:01:16;2018-09-05 13:01:46;2018-09-05 13:02:08;2018-09-05 13:02:35;2018-09-05 13:03:06;2018-09-05 13:03:26;2018-09-05 13:03:46;2018-09-05 13:03:55
22;44;5;2018-09-05 14:00:04;2018-09-05 14:00:30;2018-09-05 14:02:17;2018-09-05 14:00:39;2018-09-05 14:01:02;2018-09-05 14:01:23;2018-09-05 14:01:28;2018-09-05 14:01:48;2018-09-05 14:02:05;2018-09-05 14:02:16;2018-09-05 14:02:17
22;44;6;2018-09-06 10:00:26;2018-09-06 10:00:48;2018-09-06 10:02:28;2018-09-06 10:01:00;2018-09-06 10:01:22;2018-09-06 10:01:35;2018-09-06 10:01:48;2018-09-06 10:02:02;2018-09-06 10:02:18;2018-09-06 10:02:28;2018-09-06 10:02:28
22;44;7;2018-09-06 11:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;8;2018-09-06 12:00:09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;9;2018-09-06 13:00:05;2018-09-06 13:00:18;2018-09-06 13:02:15;2018-09-06 13:00:36;2018-09-06 13:00:54;2018-09-06 13:01:13;2018-09-06 13:01:24;2018-09-06 13:01:51;2018-09-06 13:01:52;2018-09-06 13:02:15;2018-09-06 13:02:15
22;44;10;2018-09-06 13:59:50;2018-09-06 14:00:01;2018-09-06 14:01:42;2018-09-06 14:00:20;2018-09-06 14:00:31;2018-09-06 14:00:47;2018-09-06 14:00:58;2018-09-06 14:01:10;2018-09-06 14:01:27;2018-09-06 14:01:50;2018-09-06 14:01:42
22;44;11;2018-09-07 10:00:26;2018-09-07 10:00:59;2018-09-07 10:02:09;2018-09-07 10:01:00;2018-09-07 10:01:18;2018-09-07 10:01:30;2018-09-07 10:01:44;2018-09-07 10:01:47;2018-09-07 10:01:54;2018-09-07 10:02:13;2018-09-07 10:02:09
22;44;12;2018-09-07 11:00:18;2018-09-07 11:00:23;2018-09-07 11:02:28;2018-09-07 11:00:40;2018-09-07 11:01:04;2018-09-07 11:01:14;2018-09-07 11:01:40;2018-09-07 11:01:57;2018-09-07 11:02:17;2018-09-07 11:02:25;2018-09-07 11:02:28
22;44;13;2018-09-07 12:00:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;14;2018-09-07 12:59:53;2018-09-07 13:00:10;2018-09-07 13:02:13;2018-09-07 13:00:27;2018-09-07 13:00:45;2018-09-07 13:01:00;2018-09-07 13:01:15;2018-09-07 13:01:40;2018-09-07 13:01:42;2018-09-07 13:02:19;2018-09-07 13:02:13
22;44;15;2018-09-07 14:00:03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;16;2018-09-08 10:00:02;2018-09-08 10:00:36;2018-09-08 10:00:49;2018-09-08 10:00:28;2018-09-08 10:00:35;2018-09-08 10:00:39;2018-09-08 10:00:41;2018-09-08 10:00:43;2018-09-08 10:00:48;2018-09-08 10:00:54;2018-09-08 10:00:49
22;44;17;2018-09-08 11:00:04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;18;2018-09-08 12:00:31;2018-09-08 12:00:50;2018-09-08 12:03:15;2018-09-08 12:01:10;2018-09-08 12:01:36;2018-09-08 12:01:49;2018-09-08 12:02:05;2018-09-08 12:02:26;2018-09-08 12:02:52;2018-09-08 12:03:20;2018-09-08 12:03:15
22;44;19;2018-09-08 13:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;20;2018-09-08 14:00:30;2018-09-08 14:00:53;2018-09-08 14:02:27;2018-09-08 14:00:58;2018-09-08 14:01:21;2018-09-08 14:01:26;2018-09-08 14:01:51;2018-09-08 14:02:00;2018-09-08 14:02:06;2018-09-08 14:02:19;2018-09-08 14:02:27
22;44;21;2018-09-09 09:59:57;2018-09-09 10:00:21;2018-09-09 10:01:22;2018-09-09 10:00:23;2018-09-09 10:00:32;2018-09-09 10:00:50;2018-09-09 10:01:02;2018-09-09 10:01:06;2018-09-09 10:01:14;2018-09-09 10:01:14;2018-09-09 10:01:22
22;44;22;2018-09-09 11:00:23;2018-09-09 11:00:38;2018-09-09 11:01:36;2018-09-09 11:00:52;2018-09-09 11:00:55;2018-09-09 11:01:05;2018-09-09 11:01:06;2018-09-09 11:01:20;2018-09-09 11:01:27;2018-09-09 11:01:31;2018-09-09 11:01:36
22;44;23;2018-09-09 12:00:04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;24;2018-09-09 13:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;25;2018-09-09 14:00:26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;26;2018-09-10 09:59:47;2018-09-10 09:59:59;2018-09-10 10:01:18;2018-09-10 10:00:12;2018-09-10 10:00:20;2018-09-10 10:00:24;2018-09-10 10:00:41;2018-09-10 10:00:59;2018-09-10 10:01:06;2018-09-10 10:01:08;2018-09-10 10:01:18
22;44;27;2018-09-10 11:00:18;2018-09-10 11:00:37;2018-09-10 11:01:55;2018-09-10 11:00:41;2018-09-10 11:00:56;2018-09-10 11:01:11;2018-09-10 11:01:21;2018-09-10 11:01:32;2018-09-10 11:01:49;2018-09-10 11:01:55;2018-09-10 11:01:55
22;44;28;2018-09-10 12:00:13;2018-09-10 12:00:29;2018-09-10 12:01:26;2018-09-10 12:00:39;2018-09-10 12:00:42;2018-09-10 12:00:55;2018-09-10 12:00:59;2018-09-10 12:01:11;2018-09-10 12:01:13;2018-09-10 12:01:23;2018-09-10 12:01:26
22;44;29;2018-09-10 13:00:22;2018-09-10 13:00:30;2018-09-10 13:01:48;2018-09-10 13:00:48;2018-09-10 13:00:55;2018-09-10 13:01:04;2018-09-10 13:01:10;2018-09-10 13:01:23;2018-09-10 13:01:45;2018-09-10 13:01:45;2018-09-10 13:01:48
22;44;30;2018-09-10 13:59:58;2018-09-10 14:00:03;2018-09-10 14:01:41;2018-09-10 14:00:19;2018-09-10 14:00:39;2018-09-10 14:00:50;2018-09-10 14:01:02;2018-09-10 14:01:18;2018-09-10 14:01:31;2018-09-10 14:01:47;2018-09-10 14:01:41
22;44;31;2018-09-11 10:00:12;2018-09-11 10:00:22;2018-09-11 10:02:41;2018-09-11 10:00:34;2018-09-11 10:00:57;2018-09-11 10:01:17;2018-09-11 10:01:35;2018-09-11 10:01:59;2018-09-11 10:02:17;2018-09-11 10:02:46;2018-09-11 10:02:41
22;44;32;2018-09-11 10:59:58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;33;2018-09-11 12:00:00;2018-09-11 12:00:09;2018-09-11 12:02:12;2018-09-11 12:00:32;2018-09-11 12:00:40;2018-09-11 12:00:59;2018-09-11 12:01:23;2018-09-11 12:01:37;2018-09-11 12:01:54;2018-09-11 12:02:01;2018-09-11 12:02:12
22;44;34;2018-09-11 13:00:18;2018-09-11 13:00:32;2018-09-11 13:02:27;2018-09-11 13:00:45;2018-09-11 13:01:05;2018-09-11 13:01:26;2018-09-11 13:01:41;2018-09-11 13:02:02;2018-09-11 13:02:19;2018-09-11 13:02:22;2018-09-11 13:02:27
22;44;35;2018-09-11 13:59:58;2018-09-11 14:00:35;2018-09-11 14:01:43;2018-09-11 14:00:46;2018-09-11 14:00:57;2018-09-11 14:01:01;2018-09-11 14:01:11;2018-09-11 14:01:24;2018-09-11 14:01:29;2018-09-11 14:01:39;2018-09-11 14:01:43
22;44;36;2018-09-12 09:59:56;2018-09-12 10:00:13;2018-09-12 10:01:54;2018-09-12 10:00:25;2018-09-12 10:00:39;2018-09-12 10:00:58;2018-09-12 10:01:07;2018-09-12 10:01:32;2018-09-12 10:01:42;2018-09-12 10:01:45;2018-09-12 10:01:54
22;44;37;2018-09-12 11:00:13;2018-09-12 11:00:28;2018-09-12 11:00:34;2018-09-12 11:00:22;2018-09-12 11:00:26;2018-09-12 11:00:28;2018-09-12 11:00:28;2018-09-12 11:00:36;2018-09-12 11:00:37;2018-09-12 11:00:37;2018-09-12 11:00:34
22;44;38;2018-09-12 12:00:42;2018-09-12 12:01:03;2018-09-12 12:01:28;2018-09-12 12:01:06;2018-09-12 12:01:06;2018-09-12 12:01:09;2018-09-12 12:01:16;2018-09-12 12:01:20;2018-09-12 12:01:23;2018-09-12 12:01:33;2018-09-12 12:01:28
22;44;39;2018-09-12 13:00:20;2018-09-12 13:00:30;2018-09-12 13:02:53;2018-09-12 13:00:48;2018-09-12 13:01:12;2018-09-12 13:01:34;2018-09-12 13:01:50;2018-09-12 13:02:19;2018-09-12 13:02:30;2018-09-12 13:02:56;2018-09-12 13:02:53
22;44;40;2018-09-12 14:00:11;2018-09-12 14:00:19;2018-09-12 14:01:54;2018-09-12 14:00:22;2018-09-12 14:00:45;2018-09-12 14:00:59;2018-09-12 14:01:14;2018-09-12 14:01:28;2018-09-12 14:01:43;2018-09-12 14:01:57;2018-09-12 14:01:54
22;44;41;2018-09-13 10:00:21;2018-09-13 10:00:25;2018-09-13 10:03:05;2018-09-13 10:00:49;2018-09-13 10:01:12;2018-09-13 10:01:40;2018-09-13 10:02:00;2018-09-13 10:02:27;2018-09-13 10:02:35;2018-09-13 10:03:05;2018-09-13 10:03:05
22;44;42;2018-09-13 11:00:02;2018-09-13 11:00:05;2018-09-13 11:02:12;2018-09-13 11:00:34;2018-09-13 11:00:39;2018-09-13 11:00:52;2018-09-13 11:01:10;2018-09-13 11:01:26;2018-09-13 11:01:49;2018-09-13 11:02:18;2018-09-13 11:02:12
22;44;43;2018-09-13 12:00:13;2018-09-13 12:00:16;2018-09-13 12:01:51;2018-09-13 12:00:31;2018-09-13 12:00:40;2018-09-13 12:00:49;2018-09-13 12:01:09;2018-09-13 12:01:19;2018-09-13 12:01:37;2018-09-13 12:01:47;2018-09-13 12:01:51
22;44;44;2018-09-13 13:00:05;2018-09-13 13:00:15;2018-09-13 13:02:06;2018-09-13 13:00:26;2018-09-13 13:00:46;2018-09-13 13:00:54;2018-09-13 13:01:23;2018-09-13 13:01:35;2018-09-13 13:01:45;2018-09-13 13:01:59;2018-09-13 13:02:06
22;44;45;2018-09-13 14:00:13;2018-09-13 14:00:17;2018-09-13 14:02:20;2018-09-13 14:00:33;2018-09-13 14:00:57;2018-09-13 14:01:11;2018-09-13 14:01:25;2018-09-13 14:01:44;2018-09-13 14:02:01;2018-09-13 14:02:16;2018-09-13 14:02:20
22;44;46;2018-09-14 09:59:57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;47;2018-09-14 10:59:58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;48;2018-09-14 11:59:42;2018-09-14 11:59:46;2018-09-14 12:00:32;2018-09-14 11:59:47;2018-09-14 11:59:56;2018-09-14 12:00:01;2018-09-14 12:00:09;2018-09-14 12:00:17;2018-09-14 12:00:24;2018-09-14 12:00:34;2018-09-14 12:00:32
22;44;49;2018-09-14 12:59:55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;50;2018-09-14 14:00:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;51;2018-09-15 10:00:02;2018-09-15 10:00:30;2018-09-15 10:01:45;2018-09-15 10:00:39;2018-09-15 10:00:58;2018-09-15 10:01:07;2018-09-15 10:01:08;2018-09-15 10:01:20;2018-09-15 10:01:39;2018-09-15 10:01:45;2018-09-15 10:01:45
22;44;52;2018-09-15 11:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;53;2018-09-15 12:00:09;2018-09-15 12:00:21;2018-09-15 12:01:53;2018-09-15 12:00:33;2018-09-15 12:00:38;2018-09-15 12:01:02;2018-09-15 12:01:17;2018-09-15 12:01:17;2018-09-15 12:01:41;2018-09-15 12:01:45;2018-09-15 12:01:53
22;44;54;2018-09-15 13:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;55;2018-09-15 14:00:16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;56;2018-09-16 10:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;57;2018-09-16 11:00:11;2018-09-16 11:00:14;2018-09-16 11:01:11;2018-09-16 11:00:21;2018-09-16 11:00:33;2018-09-16 11:00:44;2018-09-16 11:00:47;2018-09-16 11:00:56;2018-09-16 11:01:01;2018-09-16 11:01:03;2018-09-16 11:01:11
22;44;58;2018-09-16 12:00:18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;59;2018-09-16 13:00:06;2018-09-16 13:00:16;2018-09-16 13:01:37;2018-09-16 13:00:21;2018-09-16 13:00:39;2018-09-16 13:00:45;2018-09-16 13:01:00;2018-09-16 13:01:14;2018-09-16 13:01:24;2018-09-16 13:01:38;2018-09-16 13:01:37
22;44;60;2018-09-16 14:00:15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;61;2018-09-17 10:00:07;2018-09-17 10:00:15;2018-09-17 10:02:49;2018-09-17 10:00:43;2018-09-17 10:01:03;2018-09-17 10:01:25;2018-09-17 10:01:38;2018-09-17 10:02:07;2018-09-17 10:02:26;2018-09-17 10:02:48;2018-09-17 10:02:49
22;44;62;2018-09-17 11:00:06;2018-09-17 11:00:13;2018-09-17 11:02:02;2018-09-17 11:00:26;2018-09-17 11:00:41;2018-09-17 11:00:48;2018-09-17 11:01:09;2018-09-17 11:01:29;2018-09-17 11:01:46;2018-09-17 11:02:03;2018-09-17 11:02:02
22;44;63;2018-09-17 12:00:19;2018-09-17 12:00:37;2018-09-17 12:02:06;2018-09-17 12:00:44;2018-09-17 12:01:09;2018-09-17 12:01:12;2018-09-17 12:01:36;2018-09-17 12:01:43;2018-09-17 12:01:45;2018-09-17 12:02:02;2018-09-17 12:02:06
22;44;64;2018-09-17 13:00:22;2018-09-17 13:00:32;2018-09-17 13:02:30;2018-09-17 13:00:47;2018-09-17 13:01:01;2018-09-17 13:01:22;2018-09-17 13:01:36;2018-09-17 13:02:05;2018-09-17 13:02:16;2018-09-17 13:02:32;2018-09-17 13:02:30
22;44;65;2018-09-17 14:00:34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;66;2018-09-18 10:00:05;2018-09-18 10:00:11;2018-09-18 10:02:20;2018-09-18 10:00:29;2018-09-18 10:00:49;2018-09-18 10:01:01;2018-09-18 10:01:19;2018-09-18 10:01:41;2018-09-18 10:02:00;2018-09-18 10:02:13;2018-09-18 10:02:20
22;44;67;2018-09-18 11:00:16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;68;2018-09-18 12:00:01;2018-09-18 12:00:16;2018-09-18 12:02:34;2018-09-18 12:00:44;2018-09-18 12:01:06;2018-09-18 12:01:06;2018-09-18 12:01:28;2018-09-18 12:01:49;2018-09-18 12:02:09;2018-09-18 12:02:30;2018-09-18 12:02:34
22;44;69;2018-09-18 13:00:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;44;70;2018-09-18 14:00:18;2018-09-18 14:00:43;2018-09-18 14:02:11;2018-09-18 14:00:59;2018-09-18 14:01:08;2018-09-18 14:01:23;2018-09-18 14:01:31;2018-09-18 14:01:38;2018-09-18 14:02:01;2018-09-18 14:02:15;2018-09-18 14:02:11
23;45;1;2018-02-10 09:59:41;2018-02-10 10:00:31;2018-02-10 10:03:40;2018-02-10 10:00:59;2018-02-10 10:01:25;2018-02-10 10:01:50;2018-02-10 10:02:21;2018-02-10 10:02:45;2018-02-10 10:03:15;2018-02-10 10:03:41;2018-02-10 10:03:40
23;45;2;2018-02-10 11:00:17;2018-02-10 11:00:26;2018-02-10 11:03:54;2018-02-10 11:01:02;2018-02-10 11:01:15;2018-02-10 11:02:04;2018-02-10 11:02:23;2018-02-10 11:02:55;2018-02-10 11:03:21;2018-02-10 11:03:58;2018-02-10 11:03:54
23;45;3;2018-02-10 12:00:31;2018-02-10 12:00:40;2018-02-10 12:03:32;2018-02-10 12:01:11;2018-02-10 12:01:28;2018-02-10 12:01:42;2018-02-10 12:02:10;2018-02-10 12:02:42;2018-02-10 12:03:01;2018-02-10 12:03:26;2018-02-10 12:03:32
23;45;4;2018-02-10 12:59:54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;5;2018-02-10 14:00:02;2018-02-10 14:00:21;2018-02-10 14:01:17;2018-02-10 14:00:29;2018-02-10 14:00:33;2018-02-10 14:00:45;2018-02-10 14:00:49;2018-02-10 14:01:02;2018-02-10 14:01:09;2018-02-10 14:01:09;2018-02-10 14:01:17
23;45;6;2018-02-11 10:00:13;2018-02-11 10:00:48;2018-02-11 10:03:21;2018-02-11 10:01:01;2018-02-11 10:01:31;2018-02-11 10:01:51;2018-02-11 10:02:13;2018-02-11 10:02:39;2018-02-11 10:02:57;2018-02-11 10:03:20;2018-02-11 10:03:21
23;45;7;2018-02-11 10:59:56;2018-02-11 11:00:11;2018-02-11 11:01:39;2018-02-11 11:00:29;2018-02-11 11:00:35;2018-02-11 11:00:47;2018-02-11 11:01:01;2018-02-11 11:01:12;2018-02-11 11:01:22;2018-02-11 11:01:42;2018-02-11 11:01:39
23;45;8;2018-02-11 12:00:28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;9;2018-02-11 13:00:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;10;2018-02-11 14:01:00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;11;2018-02-12 10:00:16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;12;2018-02-12 11:00:26;2018-02-12 11:00:44;2018-02-12 11:02:40;2018-02-12 11:01:00;2018-02-12 11:01:21;2018-02-12 11:01:39;2018-02-12 11:01:53;2018-02-12 11:02:00;2018-02-12 11:02:24;2018-02-12 11:02:41;2018-02-12 11:02:40
23;45;13;2018-02-12 12:00:09;2018-02-12 12:00:21;2018-02-12 12:01:48;2018-02-12 12:00:34;2018-02-12 12:00:50;2018-02-12 12:01:08;2018-02-12 12:01:12;2018-02-12 12:01:18;2018-02-12 12:01:37;2018-02-12 12:01:47;2018-02-12 12:01:48
23;45;14;2018-02-12 13:00:01;2018-02-12 13:00:18;2018-02-12 13:02:49;2018-02-12 13:00:43;2018-02-12 13:00:58;2018-02-12 13:01:24;2018-02-12 13:01:39;2018-02-12 13:02:09;2018-02-12 13:02:24;2018-02-12 13:02:46;2018-02-12 13:02:49
23;45;15;2018-02-12 14:00:08;2018-02-12 14:00:13;2018-02-12 14:01:56;2018-02-12 14:00:31;2018-02-12 14:00:41;2018-02-12 14:00:59;2018-02-12 14:01:14;2018-02-12 14:01:33;2018-02-12 14:01:39;2018-02-12 14:01:52;2018-02-12 14:01:56
23;45;16;2018-02-13 09:59:57;2018-02-13 10:00:19;2018-02-13 10:02:06;2018-02-13 10:00:42;2018-02-13 10:00:53;2018-02-13 10:01:14;2018-02-13 10:01:17;2018-02-13 10:01:34;2018-02-13 10:01:50;2018-02-13 10:02:09;2018-02-13 10:02:06
23;45;17;2018-02-13 11:00:16;2018-02-13 11:00:19;2018-02-13 11:01:28;2018-02-13 11:00:19;2018-02-13 11:00:38;2018-02-13 11:00:49;2018-02-13 11:00:56;2018-02-13 11:01:12;2018-02-13 11:01:26;2018-02-13 11:01:27;2018-02-13 11:01:28
23;45;18;2018-02-13 12:00:15;2018-02-13 12:00:38;2018-02-13 12:03:33;2018-02-13 12:01:00;2018-02-13 12:01:31;2018-02-13 12:01:57;2018-02-13 12:02:24;2018-02-13 12:02:42;2018-02-13 12:03:04;2018-02-13 12:03:44;2018-02-13 12:03:33
23;45;19;2018-02-13 13:00:17;2018-02-13 13:00:28;2018-02-13 13:02:54;2018-02-13 13:00:51;2018-02-13 13:00:55;2018-02-13 13:01:34;2018-02-13 13:01:52;2018-02-13 13:02:15;2018-02-13 13:02:35;2018-02-13 13:02:58;2018-02-13 13:02:54
23;45;20;2018-02-13 14:00:00;2018-02-13 14:00:03;2018-02-13 14:01:54;2018-02-13 14:00:22;2018-02-13 14:00:33;2018-02-13 14:00:45;2018-02-13 14:01:07;2018-02-13 14:01:27;2018-02-13 14:01:42;2018-02-13 14:02:04;2018-02-13 14:01:54
23;45;21;2018-02-14 09:59:51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;22;2018-02-14 11:00:02;2018-02-14 11:00:18;2018-02-14 11:00:22;2018-02-14 11:00:11;2018-02-14 11:00:11;2018-02-14 11:00:14;2018-02-14 11:00:19;2018-02-14 11:00:19;2018-02-14 11:00:24;2018-02-14 11:00:25;2018-02-14 11:00:22
23;45;23;2018-02-14 12:00:30;2018-02-14 12:00:46;2018-02-14 12:03:35;2018-02-14 12:01:14;2018-02-14 12:01:34;2018-02-14 12:01:57;2018-02-14 12:02:21;2018-02-14 12:02:52;2018-02-14 12:03:12;2018-02-14 12:03:36;2018-02-14 12:03:35
23;45;24;2018-02-14 13:00:05;2018-02-14 13:00:07;2018-02-14 13:00:58;2018-02-14 13:00:09;2018-02-14 13:00:21;2018-02-14 13:00:29;2018-02-14 13:00:30;2018-02-14 13:00:37;2018-02-14 13:00:48;2018-02-14 13:00:59;2018-02-14 13:00:58
23;45;25;2018-02-14 13:59:58;2018-02-14 14:00:12;2018-02-14 14:02:25;2018-02-14 14:00:35;2018-02-14 14:00:49;2018-02-14 14:01:12;2018-02-14 14:01:25;2018-02-14 14:01:45;2018-02-14 14:02:07;2018-02-14 14:02:31;2018-02-14 14:02:25
23;45;26;2018-02-15 09:59:49;2018-02-15 10:00:01;2018-02-15 10:01:21;2018-02-15 10:00:14;2018-02-15 10:00:20;2018-02-15 10:00:35;2018-02-15 10:00:48;2018-02-15 10:00:58;2018-02-15 10:01:08;2018-02-15 10:01:28;2018-02-15 10:01:21
23;45;27;2018-02-15 11:00:06;2018-02-15 11:00:27;2018-02-15 11:01:41;2018-02-15 11:00:30;2018-02-15 11:00:46;2018-02-15 11:00:54;2018-02-15 11:01:12;2018-02-15 11:01:21;2018-02-15 11:01:33;2018-02-15 11:01:39;2018-02-15 11:01:41
23;45;28;2018-02-15 12:00:05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;29;2018-02-15 13:00:28;2018-02-15 13:00:38;2018-02-15 13:03:29;2018-02-15 13:01:10;2018-02-15 13:01:23;2018-02-15 13:01:49;2018-02-15 13:02:15;2018-02-15 13:02:39;2018-02-15 13:03:13;2018-02-15 13:03:26;2018-02-15 13:03:29
23;45;30;2018-02-15 14:00:02;2018-02-15 14:00:21;2018-02-15 14:00:54;2018-02-15 14:00:17;2018-02-15 14:00:26;2018-02-15 14:00:33;2018-02-15 14:00:36;2018-02-15 14:00:40;2018-02-15 14:00:51;2018-02-15 14:00:57;2018-02-15 14:00:54
23;45;31;2018-02-16 09:59:51;2018-02-16 10:00:22;2018-02-16 10:01:44;2018-02-16 10:00:31;2018-02-16 10:00:48;2018-02-16 10:00:59;2018-02-16 10:01:02;2018-02-16 10:01:24;2018-02-16 10:01:31;2018-02-16 10:01:33;2018-02-16 10:01:44
23;45;32;2018-02-16 11:00:20;2018-02-16 11:00:33;2018-02-16 11:03:16;2018-02-16 11:00:55;2018-02-16 11:01:21;2018-02-16 11:01:40;2018-02-16 11:02:24;2018-02-16 11:02:36;2018-02-16 11:02:54;2018-02-16 11:03:09;2018-02-16 11:03:16
23;45;33;2018-02-16 12:00:18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;34;2018-02-16 13:00:24;2018-02-16 13:00:42;2018-02-16 13:02:59;2018-02-16 13:01:06;2018-02-16 13:01:14;2018-02-16 13:01:46;2018-02-16 13:01:51;2018-02-16 13:02:17;2018-02-16 13:02:48;2018-02-16 13:03:00;2018-02-16 13:02:59
23;45;35;2018-02-16 14:00:05;2018-02-16 14:00:21;2018-02-16 14:01:28;2018-02-16 14:00:34;2018-02-16 14:00:42;2018-02-16 14:00:56;2018-02-16 14:01:05;2018-02-16 14:01:09;2018-02-16 14:01:18;2018-02-16 14:01:19;2018-02-16 14:01:28
23;45;36;2018-02-17 10:00:32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;37;2018-02-17 11:00:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;38;2018-02-17 12:00:17;2018-02-17 12:00:31;2018-02-17 12:02:07;2018-02-17 12:00:44;2018-02-17 12:00:52;2018-02-17 12:01:10;2018-02-17 12:01:14;2018-02-17 12:01:49;2018-02-17 12:02:00;2018-02-17 12:02:03;2018-02-17 12:02:07
23;45;39;2018-02-17 13:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;45;40;2018-02-17 14:00:18;2018-02-17 14:00:43;2018-02-17 14:01:53;2018-02-17 14:00:55;2018-02-17 14:01:06;2018-02-17 14:01:12;2018-02-17 14:01:27;2018-02-17 14:01:30;2018-02-17 14:01:35;2018-02-17 14:01:51;2018-02-17 14:01:53
23;45;41;2018-02-18 09:59:55;2018-02-18 10:00:05;2018-02-18 10:01:33;2018-02-18 10:00:16;2018-02-18 10:00:28;2018-02-18 10:00:39;2018-02-18 10:00:59;2018-02-18 10:01:01;2018-02-18 10:01:23;2018-02-18 10:01:26;2018-02-18 10:01:33
